OrderID,CustomerID,ProductID,ProductName,StoreID,DeliveryPartnerID,OrderDate,DeliveryDate,UnitPrice,Quantity,TotalPrice,DiscountApplied,DeliveryTimeMinutes,OrderStatus,PaymentMethodID,TimeOfDay
ORD01283,CUST0045,PROD076,Cadbury 5 Star 3D,STORE041,DP013,22-07-2024 17:13,22-07-2024 17:23,30,7,210,110.35,10,Delivered,PAY04,Evening
ORD01284,CUST0002,PROD134,Figaro Olive Oil 500ml,STORE035,DP048,14-05-2024 15:07,14-05-2024 15:18,550,3,1650,117.2,11,Pending,PAY01,Afternoon
ORD01285,CUST0042,PROD089,Whiskas Adult Cat Food Tuna 1.2kg,STORE018,DP049,27-10-2024 18:02,27-10-2024 18:14,550,10,5500,533.01,12,Shipped,PAY05,Evening
ORD01288,CUST0026,PROD150,Duracell Ultra AA Batteries 4-pack,STORE044,DP001,15-08-2024 19:41,15-08-2024 19:56,180,6,1080,349.07,15,Returned,PAY03,Evening
ORD01289,CUST0020,PROD104,Dabur Honey 500g,STORE048,DP010,29-08-2024 13:47,29-08-2024 14:03,220,5,1100,184.09,16,Delivered,PAY03,Afternoon
ORD01290,CUST0003,PROD095,Uncle Chipps Spicy Treat,STORE045,DP044,03-06-2024 20:01,03-06-2024 20:18,20,9,180,355.71,17,Delivered,PAY04,Evening
ORD01291,CUST0041,PROD148,Vanish Oxi Action Stain Remover,STORE009,DP047,01-03-2024 18:56,01-03-2024 19:14,150,7,1050,28.79,18,Pending,PAY01,Evening
ORD01292,CUST0018,PROD034,Vim Dishwash Liquid Gel 500ml,STORE045,DP002,02-04-2025 09:11,02-04-2025 09:30,105,1,105,44.04,19,Shipped,PAY05,Morning
ORD01293,CUST0003,PROD033,Pepsodent Germicheck Toothpaste 150g,STORE028,DP004,24-05-2025 19:17,24-05-2025 19:37,70,6,420,119.07,20,Cancelled,PAY04,Evening
ORD01294,CUST0049,PROD133,Borges Olive Oil Extra Light 1L,STORE021,DP004,07-03-2025 19:49,07-03-2025 20:10,950,5,4750,283.47,21,Shipped,PAY01,Evening
ORD01295,CUST0031,PROD006,Coca-Cola 750ml PET Bottle,STORE042,DP033,12-02-2025 09:34,12-02-2025 09:56,40,5,200,163.28,22,Cancelled,PAY02,Morning
ORD01296,CUST0028,PROD105,Paper Boat Aamras Juice 200ml,STORE012,DP048,13-03-2025 12:48,13-03-2025 13:11,30,3,90,97.29,23,Pending,PAY05,Afternoon
ORD01297,CUST0004,PROD118,Rajdhani Besan 1kg,STORE005,DP015,29-06-2025 11:48,29-06-2025 12:12,120,1,120,86.62,24,Pending,PAY01,Morning
ORD01298,CUST0008,PROD105,Paper Boat Aamras Juice 200ml,STORE040,DP046,22-06-2025 19:46,22-06-2025 20:11,30,10,300,24.54,25,Delivered,PAY03,Evening
ORD01300,CUST0014,PROD099,Fresh Guava 1kg,STORE009,DP048,14-06-2025 16:59,14-06-2025 17:26,80,6,480,679.02,27,Cancelled,PAY03,Afternoon
ORD01301,CUST0039,PROD130,Stayfree Secure XL Wings 20 pads,STORE002,DP003,30-04-2025 14:52,30-04-2025 15:20,90,6,540,110.75,28,Delivered,PAY05,Afternoon
ORD01304,CUST0010,PROD006,Coca-Cola 750ml PET Bottle,STORE002,DP021,13-05-2024 18:23,13-05-2024 18:33,40,5,200,330.8,10,Returned,PAY01,Evening
ORD01306,CUST0027,PROD119,Organic Tattva Brown Rice 1kg,STORE039,DP017,14-02-2025 08:52,14-02-2025 09:04,150,4,600,300.42,12,Delivered,PAY04,Morning
ORD01307,CUST0038,PROD104,Dabur Honey 500g,STORE004,DP029,11-05-2025 18:35,11-05-2025 18:48,220,10,2200,327.89,13,Pending,PAY02,Evening
ORD01308,CUST0015,PROD081,Pril Dishwash Bar,STORE010,DP016,02-04-2024 18:34,02-04-2024 18:48,25,2,50,126.62,14,Delivered,PAY01,Evening
ORD01309,CUST0012,PROD057,Bingo Mad Angles Achaari Masti,STORE035,DP022,31-12-2024 19:48,31-12-2024 20:03,20,5,100,341.77,15,Pending,PAY04,Evening
ORD01310,CUST0045,PROD072,Red Label Tea 500g,STORE043,DP002,05-05-2024 09:00,05-05-2024 09:16,270,9,2430,0.74,16,Cancelled,PAY03,Morning
ORD01312,CUST0050,PROD061,Fresh Capsicum 500g,STORE035,DP020,22-07-2024 12:23,22-07-2024 12:41,60,4,240,301.08,18,Cancelled,PAY03,Afternoon
ORD01313,CUST0021,PROD029,Cadbury Dairy Milk Silk 150g,STORE015,DP010,06-04-2024 20:03,06-04-2024 20:22,175,1,175,24.81,19,Delivered,PAY04,Evening
ORD01314,CUST0018,PROD025,Haldirams Aloo Bhujia 200g,STORE038,DP002,17-02-2024 11:18,17-02-2024 11:38,55,10,550,353.28,20,Shipped,PAY01,Morning
ORD01315,CUST0019,PROD065,Fresh Watermelon 1pc,STORE032,DP036,08-09-2024 18:26,08-09-2024 18:47,90,7,630,489.38,21,Returned,PAY05,Evening
ORD01317,CUST0046,PROD046,Fresh Coriander Bunch,STORE012,DP038,01-04-2024 10:23,01-04-2024 10:46,15,5,75,288.89,23,Pending,PAY01,Morning
ORD01318,CUST0008,PROD068,Saffola Gold Refined Oil 1L,STORE022,DP005,03-05-2024 08:44,03-05-2024 09:08,170,3,510,76.41,24,Delivered,PAY05,Morning
ORD01322,CUST0040,PROD047,Fresh Mint Bunch,STORE010,DP048,04-04-2025 15:41,04-04-2025 16:09,12,3,36,109.69,28,Shipped,PAY02,Afternoon
ORD01325,CUST0002,PROD070,Tata Sampann Chana Dal 1kg,STORE039,DP029,17-05-2024 15:12,17-05-2024 15:22,150,5,750,481.61,10,Shipped,PAY01,Afternoon
ORD01326,CUST0037,PROD095,Uncle Chipps Spicy Treat,STORE045,DP001,16-11-2024 09:06,16-11-2024 09:17,20,2,40,36.94,11,Pending,PAY04,Morning
ORD01327,CUST0017,PROD028,Tropicana 100% Orange Juice 1L,STORE035,DP021,16-10-2024 10:47,16-10-2024 10:59,140,3,420,47.67,12,Cancelled,PAY01,Morning
ORD01328,CUST0009,PROD013,Fresh Potato 1kg,STORE020,DP001,15-02-2025 14:35,15-02-2025 14:48,30,6,180,260.4,13,Delivered,PAY04,Afternoon
ORD01329,CUST0007,PROD041,Everest Turmeric Powder 200g,STORE012,DP022,30-12-2024 12:38,30-12-2024 12:52,60,10,600,46.83,14,Cancelled,PAY04,Afternoon
ORD01332,CUST0036,PROD124,Sleepy Owl Cold Brew Coffee,STORE035,DP026,01-03-2024 08:23,01-03-2024 08:40,120,1,120,57.1,17,Returned,PAY03,Morning
ORD01333,CUST0024,PROD079,Head & Shoulders Anti-Dandruff Shampoo,STORE023,DP019,02-11-2024 17:27,02-11-2024 17:45,195,7,1365,355.08,18,Returned,PAY04,Evening
ORD01334,CUST0003,PROD115,Hersheys Chocolate Syrup 623g,STORE037,DP042,01-04-2024 14:04,01-04-2024 14:23,250,10,2500,671.09,19,Shipped,PAY02,Afternoon
ORD01335,CUST0050,PROD010,Colgate MaxFresh Toothpaste 150g,STORE039,DP042,02-10-2024 10:37,02-10-2024 10:57,95,2,190,41.2,20,Shipped,PAY04,Morning
ORD01336,CUST0019,PROD051,Amul Masti Dahi 400g,STORE027,DP016,02-11-2024 19:30,02-11-2024 19:51,38,4,152,60.62,21,Delivered,PAY01,Evening
ORD01337,CUST0040,PROD001,Amul Taaza Toned Milk 500ml,STORE039,DP046,10-03-2025 13:00,10-03-2025 13:22,27,10,270,1048.77,22,Shipped,PAY05,Afternoon
ORD01339,CUST0032,PROD054,Tata Tea Gold 500g,STORE004,DP017,01-02-2025 14:18,01-02-2025 14:42,310,7,2170,26.81,24,Cancelled,PAY03,Afternoon
ORD01341,CUST0032,PROD088,MamyPoko Pants Diapers L-size 44,STORE004,DP030,08-02-2024 07:59,08-02-2024 08:25,750,8,6000,414.94,26,Returned,PAY04,Morning
ORD01342,CUST0024,PROD012,Fresh Tomato 1kg,STORE049,DP015,11-07-2024 18:42,11-07-2024 19:09,35,3,105,9.02,27,Returned,PAY01,Evening
ORD01343,CUST0035,PROD053,Top Ramen Masala Noodles,STORE044,DP018,16-02-2025 13:22,16-02-2025 13:50,12,4,48,21.72,28,Shipped,PAY02,Afternoon
ORD01344,CUST0030,PROD132,Vaseline Intensive Care Body Lotion,STORE023,DP014,25-01-2025 20:03,25-01-2025 20:32,250,8,2000,410.76,29,Cancelled,PAY05,Evening
ORD01345,CUST0012,PROD031,Lifebuoy Total 10 Soap 125g,STORE002,DP022,11-01-2024 16:16,11-01-2024 16:46,36,7,252,95.83,30,Cancelled,PAY01,Afternoon
ORD01346,CUST0039,PROD092,Britannia Good Day Butter Cookies,STORE028,DP015,03-04-2025 13:56,03-04-2025 14:06,20,9,180,158.25,10,Shipped,PAY02,Afternoon
ORD01347,CUST0023,PROD060,Listerine Cool Mint Mouthwash 250ml,STORE037,DP005,30-12-2024 17:38,30-12-2024 17:49,149,8,1192,352.13,11,Returned,PAY02,Evening
ORD01350,CUST0044,PROD003,Nestle Maggi 2-Minute Noodles,STORE005,DP047,27-06-2024 17:16,27-06-2024 17:32,14,6,84,251.08,16,Cancelled,PAY04,Evening
ORD01351,CUST0043,PROD035,Lizol Floor Cleaner Citrus 975ml,STORE018,DP049,22-04-2024 13:49,22-04-2024 14:06,193,6,1158,168.39,17,Returned,PAY01,Afternoon
ORD01352,CUST0014,PROD029,Cadbury Dairy Milk Silk 150g,STORE013,DP038,30-05-2024 11:54,30-05-2024 12:12,175,9,1575,542.26,18,Shipped,PAY04,Morning
ORD01353,CUST0028,PROD137,Ching's Secret Schezwan Chutney,STORE050,DP041,03-03-2025 18:38,03-03-2025 18:57,85,2,170,182.93,19,Delivered,PAY03,Evening
ORD01355,CUST0013,PROD112,Ganesh Bhel,STORE024,DP040,13-09-2024 15:22,13-09-2024 15:43,45,6,270,69.7,21,Cancelled,PAY03,Afternoon
ORD01356,CUST0049,PROD096,Tide Plus Jasmine & Rose 1kg,STORE046,DP040,19-11-2024 09:01,19-11-2024 09:23,110,7,770,310.5,22,Returned,PAY02,Morning
ORD01357,CUST0013,PROD033,Pepsodent Germicheck Toothpaste 150g,STORE032,DP049,23-06-2024 13:05,23-06-2024 13:28,70,1,70,77.61,23,Shipped,PAY04,Afternoon
ORD01358,CUST0047,PROD006,Coca-Cola 750ml PET Bottle,STORE048,DP040,22-01-2024 13:04,22-01-2024 13:28,40,5,200,80.74,24,Cancelled,PAY04,Afternoon
ORD01359,CUST0024,PROD070,Tata Sampann Chana Dal 1kg,STORE009,DP045,14-10-2024 16:22,14-10-2024 16:47,150,2,300,189.88,25,Cancelled,PAY05,Afternoon
ORD01360,CUST0018,PROD039,Kissan Fresh Tomato Ketchup 950g,STORE011,DP004,29-06-2025 12:37,29-06-2025 13:03,120,6,720,212.51,26,Returned,PAY05,Afternoon
ORD01361,CUST0041,PROD013,Fresh Potato 1kg,STORE013,DP015,27-11-2024 15:04,27-11-2024 15:31,30,10,300,71.18,27,Returned,PAY01,Afternoon
ORD01362,CUST0039,PROD110,Vim Dishwash Bar Lemon,STORE034,DP002,08-01-2025 09:15,08-01-2025 09:43,10,3,30,91.65,28,Shipped,PAY01,Morning
ORD01363,CUST0001,PROD105,Paper Boat Aamras Juice 200ml,STORE007,DP012,22-05-2024 14:33,22-05-2024 15:02,30,1,30,29.6,29,Cancelled,PAY01,Afternoon
ORD01365,CUST0041,PROD146,Himalaya Baby Wipes 72s,STORE003,DP039,17-01-2024 13:13,17-01-2024 13:23,180,1,180,18.65,10,Returned,PAY04,Afternoon
ORD01366,CUST0018,PROD028,Tropicana 100% Orange Juice 1L,STORE015,DP001,15-01-2025 20:15,15-01-2025 20:26,140,6,840,7.36,11,Returned,PAY03,Evening
ORD01367,CUST0034,PROD079,Head & Shoulders Anti-Dandruff Shampoo,STORE030,DP038,31-01-2025 11:17,31-01-2025 11:29,195,9,1755,286.29,12,Returned,PAY04,Morning
ORD01368,CUST0026,PROD055,Pillsbury Chakki Fresh Atta 5kg,STORE044,DP003,04-06-2024 16:20,04-06-2024 16:33,280,3,840,200.71,13,Delivered,PAY01,Afternoon
ORD01370,CUST0047,PROD104,Dabur Honey 500g,STORE041,DP030,11-03-2024 19:49,11-03-2024 20:04,220,6,1320,452.44,15,Delivered,PAY01,Evening
ORD01371,CUST0009,PROD058,Sunfeast Dark Fantasy Choco Fills,STORE004,DP043,25-01-2025 11:49,25-01-2025 12:05,35,8,280,116.02,16,Shipped,PAY01,Morning
ORD01373,CUST0049,PROD140,Lindt Excellence 90% Cocoa,STORE011,DP004,13-05-2024 15:31,13-05-2024 15:49,450,8,3600,54.59,18,Returned,PAY05,Afternoon
ORD01374,CUST0046,PROD028,Tropicana 100% Orange Juice 1L,STORE008,DP027,13-05-2025 12:45,13-05-2025 13:04,140,8,1120,137.66,19,Shipped,PAY02,Afternoon
ORD01375,CUST0038,PROD028,Tropicana 100% Orange Juice 1L,STORE020,DP012,29-06-2024 11:27,29-06-2024 11:47,140,1,140,15.87,20,Shipped,PAY02,Morning
ORD01376,CUST0007,PROD059,Ariel Matic Top Load 1kg,STORE018,DP017,26-07-2024 17:40,26-07-2024 18:01,250,2,500,37.3,21,Returned,PAY05,Evening
ORD01378,CUST0026,PROD119,Organic Tattva Brown Rice 1kg,STORE030,DP006,02-04-2024 13:42,02-04-2024 14:05,150,5,750,60.67,23,Delivered,PAY04,Afternoon
ORD01379,CUST0004,PROD116,Weikfield Baking Powder 100g,STORE042,DP033,03-05-2024 13:34,03-05-2024 13:58,40,7,280,86.72,24,Shipped,PAY03,Afternoon
ORD01380,CUST0033,PROD031,Lifebuoy Total 10 Soap 125g,STORE049,DP049,05-05-2025 11:37,05-05-2025 12:02,36,3,108,6.78,25,Returned,PAY05,Morning
ORD01381,CUST0018,PROD069,Daawat Basmati Rice Rozana Gold 1kg,STORE019,DP032,02-02-2024 11:02,02-02-2024 11:28,150,6,900,306.77,26,Cancelled,PAY05,Morning
ORD01382,CUST0046,PROD095,Uncle Chipps Spicy Treat,STORE035,DP005,24-05-2024 10:13,24-05-2024 10:40,20,6,120,47.46,27,Returned,PAY03,Morning
ORD01383,CUST0016,PROD043,Quaker Oats 1kg,STORE048,DP014,15-04-2024 14:25,15-04-2024 14:53,199,1,199,14.75,28,Pending,PAY03,Afternoon
ORD01384,CUST0031,PROD026,Kurkure Masala Munch 90g,STORE044,DP046,04-04-2024 12:30,04-04-2024 12:59,20,4,80,155.93,29,Pending,PAY04,Afternoon
ORD01385,CUST0044,PROD063,Fresh Cabbage 1pc,STORE045,DP009,18-02-2024 07:37,18-02-2024 08:07,35,8,280,0.83,30,Cancelled,PAY02,Morning
ORD01386,CUST0042,PROD023,Bru Instant Coffee 100g,STORE024,DP006,07-12-2024 19:53,07-12-2024 20:12,210,3,630,150.3,19,Delivered,PAY03,Evening
ORD01387,CUST0003,PROD047,Fresh Mint Bunch,STORE048,DP045,13-02-2024 11:17,13-02-2024 11:35,12,2,24,99.61,18,Pending,PAY04,Morning
ORD01388,CUST0032,PROD086,Catch Turmeric Powder 200g,STORE013,DP019,03-04-2025 17:19,03-04-2025 17:36,65,8,520,388.53,17,Pending,PAY05,Evening
ORD01390,CUST0023,PROD146,Himalaya Baby Wipes 72s,STORE007,DP014,19-07-2024 19:08,19-07-2024 19:23,180,10,1800,613.34,15,Returned,PAY01,Evening
ORD01391,CUST0041,PROD061,Fresh Capsicum 500g,STORE049,DP023,28-05-2025 19:14,28-05-2025 19:28,60,8,480,102.66,14,Returned,PAY05,Evening
ORD01392,CUST0010,PROD100,Amul Gold Full Cream Milk 500ml,STORE042,DP015,10-07-2024 11:33,10-07-2024 11:46,33,5,165,26.68,13,Pending,PAY01,Morning
ORD01394,CUST0001,PROD118,Rajdhani Besan 1kg,STORE038,DP005,28-04-2024 09:44,28-04-2024 09:55,120,4,480,102.04,11,Returned,PAY04,Morning
ORD01395,CUST0036,PROD001,Amul Taaza Toned Milk 500ml,STORE026,DP046,26-05-2024 14:59,26-05-2024 15:09,27,9,243,831.79,10,Returned,PAY04,Afternoon
ORD01396,CUST0012,PROD013,Fresh Potato 1kg,STORE019,DP047,01-04-2024 08:29,01-04-2024 08:59,30,2,60,40.07,30,Cancelled,PAY01,Morning
ORD01398,CUST0043,PROD035,Lizol Floor Cleaner Citrus 975ml,STORE014,DP004,09-04-2024 19:50,09-04-2024 20:18,193,1,193,28.76,28,Returned,PAY01,Evening
ORD01400,CUST0038,PROD058,Sunfeast Dark Fantasy Choco Fills,STORE024,DP015,02-06-2025 18:08,02-06-2025 18:34,35,5,175,385.08,26,Cancelled,PAY05,Evening
ORD01401,CUST0009,PROD052,Britannia Brown Bread,STORE024,DP022,13-02-2024 18:29,13-02-2024 18:54,50,3,150,7.85,25,Shipped,PAY01,Evening
ORD01402,CUST0049,PROD032,Dove Daily Shine Shampoo 180ml,STORE005,DP049,04-06-2024 16:01,04-06-2024 16:27,190,9,1710,1116.69,26,Pending,PAY01,Afternoon
ORD01405,CUST0048,PROD082,Dettol Antiseptic Liquid 250ml,STORE022,DP015,07-09-2024 17:03,07-09-2024 17:32,110,8,880,1160.69,29,Returned,PAY03,Evening
ORD01406,CUST0033,PROD093,Yippee Magic Masala Noodles,STORE026,DP020,08-04-2024 08:45,08-04-2024 09:15,14,1,14,74.41,30,Pending,PAY03,Morning
ORD01407,CUST0033,PROD028,Tropicana 100% Orange Juice 1L,STORE008,DP039,18-02-2025 08:59,18-02-2025 09:16,140,9,1260,107.4,17,Returned,PAY01,Morning
ORD01409,CUST0023,PROD104,Dabur Honey 500g,STORE037,DP026,13-12-2024 15:44,13-12-2024 15:57,220,2,440,36.45,13,Cancelled,PAY03,Afternoon
ORD01410,CUST0021,PROD028,Tropicana 100% Orange Juice 1L,STORE009,DP035,17-11-2024 08:48,17-11-2024 09:00,140,9,1260,324.18,12,Cancelled,PAY03,Morning
ORD01411,CUST0046,PROD098,Fresh Cucumber 500g,STORE010,DP022,16-10-2024 20:35,16-10-2024 20:46,25,4,100,278.06,11,Cancelled,PAY04,Evening
ORD01412,CUST0025,PROD060,Listerine Cool Mint Mouthwash 250ml,STORE027,DP027,14-03-2025 08:39,14-03-2025 08:51,149,7,1043,41.57,12,Delivered,PAY02,Morning
ORD01413,CUST0008,PROD039,Kissan Fresh Tomato Ketchup 950g,STORE004,DP041,07-11-2024 19:49,07-11-2024 20:02,120,7,840,348.21,13,Delivered,PAY02,Evening
ORD01415,CUST0048,PROD125,Blue Tokai Coffee Roasters,STORE019,DP015,06-05-2025 11:26,06-05-2025 11:41,450,1,450,27.05,15,Delivered,PAY05,Morning
ORD01416,CUST0002,PROD123,Raw Pressery Cold Pressed Juice 250ml,STORE042,DP015,19-06-2025 14:17,19-06-2025 14:33,150,5,750,64.32,16,Cancelled,PAY04,Afternoon
ORD01417,CUST0042,PROD072,Red Label Tea 500g,STORE041,DP013,06-11-2024 17:27,06-11-2024 17:44,270,9,2430,404.35,17,Returned,PAY03,Evening
ORD01420,CUST0038,PROD018,Mother Dairy Classic Curd 400g,STORE012,DP010,04-04-2024 09:48,04-04-2024 10:08,40,1,40,43.98,20,Returned,PAY01,Morning
ORD01421,CUST0006,PROD108,Santoor Sandal & Turmeric Soap 125g,STORE042,DP011,09-07-2024 08:26,09-07-2024 08:47,40,1,40,12.77,21,Returned,PAY03,Morning
ORD01422,CUST0025,PROD023,Bru Instant Coffee 100g,STORE033,DP036,24-02-2025 12:49,24-02-2025 13:11,210,8,1680,117.87,22,Delivered,PAY01,Afternoon
ORD01423,CUST0028,PROD107,Rin Detergent Bar 250g,STORE024,DP039,30-10-2024 13:42,30-10-2024 14:05,20,6,120,222.97,23,Pending,PAY02,Afternoon
ORD01424,CUST0048,PROD055,Pillsbury Chakki Fresh Atta 5kg,STORE026,DP035,16-01-2024 16:33,16-01-2024 16:57,280,7,1960,457.46,24,Delivered,PAY03,Afternoon
ORD01425,CUST0033,PROD045,Pedigree Adult Dog Food Chicken & Veg 3kg,STORE019,DP029,09-05-2024 18:01,09-05-2024 18:26,740,9,6660,16.19,25,Returned,PAY03,Evening
ORD01426,CUST0042,PROD061,Fresh Capsicum 500g,STORE025,DP041,24-06-2024 15:10,24-06-2024 15:36,60,4,240,346.37,26,Pending,PAY05,Afternoon
ORD01427,CUST0025,PROD122,The Whole Truth Protein Bar,STORE046,DP031,05-07-2024 19:21,05-07-2024 19:48,100,4,400,300.52,27,Shipped,PAY01,Evening
ORD01428,CUST0041,PROD055,Pillsbury Chakki Fresh Atta 5kg,STORE020,DP023,29-03-2025 15:15,29-03-2025 15:43,280,1,280,92.19,28,Delivered,PAY05,Afternoon
ORD01429,CUST0042,PROD135,Del Monte Penne Pasta 500g,STORE030,DP021,09-06-2024 16:12,09-06-2024 16:41,120,6,720,163.3,29,Shipped,PAY02,Afternoon
ORD01430,CUST0043,PROD126,L'Oreal Paris Total Repair 5 Shampoo,STORE004,DP049,17-01-2024 12:32,17-01-2024 13:02,165,9,1485,1151.95,30,Pending,PAY05,Afternoon
ORD01432,CUST0045,PROD088,MamyPoko Pants Diapers L-size 44,STORE010,DP027,18-11-2024 08:49,18-11-2024 09:00,750,10,7500,242.2,11,Shipped,PAY04,Morning
ORD01434,CUST0024,PROD044,Pampers Active Baby Diapers M-size 46,STORE029,DP031,15-03-2025 19:00,15-03-2025 19:14,699,8,5592,336.76,14,Delivered,PAY02,Evening
ORD01435,CUST0037,PROD079,Head & Shoulders Anti-Dandruff Shampoo,STORE009,DP030,03-04-2024 16:07,03-04-2024 16:22,195,4,780,252.34,15,Shipped,PAY02,Afternoon
ORD01436,CUST0042,PROD097,Sensodyne Fresh Gel Toothpaste 75g,STORE005,DP047,20-12-2024 11:27,20-12-2024 11:43,130,8,1040,77.43,16,Returned,PAY03,Morning
ORD01438,CUST0001,PROD001,Amul Taaza Toned Milk 500ml,STORE042,DP031,12-04-2024 16:12,12-04-2024 16:30,27,10,270,737.21,18,Cancelled,PAY02,Afternoon
ORD01439,CUST0011,PROD106,Hide & Seek Chocolate Chip Cookies,STORE031,DP015,06-05-2025 08:27,06-05-2025 08:46,30,6,180,132.73,19,Delivered,PAY04,Morning
ORD01440,CUST0013,PROD061,Fresh Capsicum 500g,STORE003,DP050,29-09-2024 10:02,29-09-2024 10:12,60,6,360,254.15,10,Cancelled,PAY02,Morning
ORD01441,CUST0040,PROD029,Cadbury Dairy Milk Silk 150g,STORE005,DP045,15-02-2024 09:54,15-02-2024 10:05,175,8,1400,8.94,11,Pending,PAY01,Morning
ORD01442,CUST0043,PROD097,Sensodyne Fresh Gel Toothpaste 75g,STORE004,DP006,31-05-2024 14:46,31-05-2024 14:58,130,2,260,19.98,12,Pending,PAY03,Afternoon
ORD01444,CUST0027,PROD096,Tide Plus Jasmine & Rose 1kg,STORE025,DP043,11-02-2024 09:52,11-02-2024 10:06,110,9,990,252.23,14,Pending,PAY01,Morning
ORD01446,CUST0025,PROD072,Red Label Tea 500g,STORE024,DP019,22-01-2024 13:01,22-01-2024 13:17,270,3,810,14.16,16,Returned,PAY02,Afternoon
ORD01447,CUST0002,PROD017,Amul Cheese Slices 100g,STORE022,DP039,22-06-2025 19:13,22-06-2025 19:30,78,5,390,115.29,17,Pending,PAY04,Evening
ORD01448,CUST0040,PROD129,Veet Hair Removal Cream,STORE018,DP005,22-06-2024 11:18,22-06-2024 11:36,80,9,720,659.53,18,Shipped,PAY02,Morning
ORD01449,CUST0017,PROD096,Tide Plus Jasmine & Rose 1kg,STORE029,DP003,17-11-2024 11:39,17-11-2024 11:58,110,8,880,598.5,19,Cancelled,PAY03,Morning
ORD01451,CUST0048,PROD031,Lifebuoy Total 10 Soap 125g,STORE042,DP032,27-08-2024 16:13,27-08-2024 16:34,36,2,72,161.6,21,Pending,PAY04,Afternoon
ORD01452,CUST0016,PROD018,Mother Dairy Classic Curd 400g,STORE009,DP010,10-01-2025 10:02,10-01-2025 10:24,40,9,360,36.58,22,Cancelled,PAY02,Morning
ORD01453,CUST0018,PROD097,Sensodyne Fresh Gel Toothpaste 75g,STORE048,DP009,28-08-2024 10:59,28-08-2024 11:23,130,5,650,121.92,24,Shipped,PAY03,Morning
ORD01454,CUST0032,PROD091,Amul Kool Kesar 200ml,STORE001,DP037,03-01-2025 18:32,03-01-2025 18:57,25,5,125,43.48,25,Returned,PAY04,Evening
ORD01455,CUST0035,PROD042,Kelloggs Corn Flakes 875g,STORE034,DP005,27-01-2025 14:37,27-01-2025 15:03,360,8,2880,771.07,26,Pending,PAY05,Afternoon
ORD01457,CUST0039,PROD033,Pepsodent Germicheck Toothpaste 150g,STORE029,DP006,01-03-2024 12:26,01-03-2024 12:54,70,8,560,59.64,28,Returned,PAY02,Afternoon
ORD01458,CUST0025,PROD076,Cadbury 5 Star 3D,STORE010,DP043,17-04-2025 16:19,17-04-2025 16:48,30,9,270,93.26,29,Returned,PAY03,Afternoon
ORD01461,CUST0048,PROD005,Ashirvaad Select Sharbati Atta 5kg,STORE044,DP039,29-05-2025 14:59,29-05-2025 15:11,290,8,2320,243.11,12,Returned,PAY05,Afternoon
ORD01462,CUST0017,PROD064,Fresh Pomegranate 1kg,STORE011,DP022,04-02-2025 10:39,04-02-2025 10:52,220,10,2200,942.37,13,Delivered,PAY05,Morning
ORD01463,CUST0023,PROD057,Bingo Mad Angles Achaari Masti,STORE013,DP019,13-01-2025 13:06,13-01-2025 13:20,20,8,160,49.07,14,Pending,PAY04,Afternoon
ORD01464,CUST0032,PROD011,Fresh Onion 1kg,STORE017,DP008,31-03-2024 12:09,31-03-2024 12:24,45,8,360,291.26,15,Shipped,PAY05,Afternoon
ORD01465,CUST0029,PROD123,Raw Pressery Cold Pressed Juice 250ml,STORE020,DP042,15-07-2024 10:15,15-07-2024 10:31,150,2,300,158.36,16,Pending,PAY01,Morning
ORD01466,CUST0018,PROD004,Tata Salt Iodized 1kg,STORE022,DP035,14-02-2025 15:00,14-02-2025 15:17,28,3,84,77.12,17,Cancelled,PAY01,Afternoon
ORD01469,CUST0038,PROD015,Fresh Apple Royal Gala 1kg,STORE006,DP039,18-08-2024 09:44,18-08-2024 10:04,180,1,180,83.52,20,Shipped,PAY03,Morning
ORD01470,CUST0010,PROD138,Knorr Classic Tomato Soup,STORE019,DP049,13-06-2025 09:12,13-06-2025 09:33,60,9,540,18.53,21,Shipped,PAY05,Morning
ORD01471,CUST0026,PROD129,Veet Hair Removal Cream,STORE043,DP027,18-06-2025 19:34,18-06-2025 19:56,80,8,640,46.64,22,Delivered,PAY01,Evening
ORD01472,CUST0001,PROD094,Red Bull Energy Drink 250ml,STORE015,DP041,10-02-2024 12:53,10-02-2024 13:16,125,1,125,75.12,23,Cancelled,PAY03,Afternoon
ORD01473,CUST0037,PROD108,Santoor Sandal & Turmeric Soap 125g,STORE031,DP036,15-01-2025 19:09,15-01-2025 19:33,40,4,160,66.1,24,Shipped,PAY02,Evening
ORD01474,CUST0003,PROD066,Go Cheese Slices 100g,STORE035,DP040,07-04-2024 12:08,07-04-2024 12:33,75,4,300,48.6,25,Returned,PAY01,Afternoon
ORD01476,CUST0012,PROD003,Nestle Maggi 2-Minute Noodles,STORE003,DP049,10-05-2024 17:59,10-05-2024 18:26,14,2,28,92,27,Cancelled,PAY02,Evening
ORD01477,CUST0048,PROD059,Ariel Matic Top Load 1kg,STORE008,DP002,25-09-2024 19:49,25-09-2024 20:17,250,5,1250,508.65,28,Returned,PAY04,Evening
ORD01478,CUST0010,PROD111,Colin Glass Cleaner 500ml,STORE007,DP033,30-03-2024 14:07,30-03-2024 14:36,96,6,576,143.85,29,Pending,PAY05,Afternoon
ORD01479,CUST0006,PROD103,Parachute Coconut Oil 500ml,STORE027,DP013,02-07-2024 16:59,02-07-2024 17:29,215,6,1290,5.14,30,Returned,PAY01,Afternoon
